invoice_id,supplier_id,buyer_id,lender_id,GSTIN,amount,date,PO_id,GRN_id,fraud_flag,gst_amount,po_number,grn_number,invoice_hash,duplicate_flag,fingerprint,near_duplicate,supplier_invoice_count,supplier_avg_amount,amount_deviation,lender_count,po_grn_match,po_missing,grn_missing,expected_gst,gst_deviation,gst_mismatch_flag,in_circular_cycle,graph_centrality,cascade_exposure_size,high_amount_flag,high_frequency_flag,supplier_id_enc,buyer_id_enc,lender_id_enc,anomaly_score,ml_fraud_flag,risk_score,final_flag,reason
INV7611,SUP74,BUY29,LEN15,35OEGMM5563CLZS,51637,2024-09-18,PO182,GRN229,0,0.0,,,ccb0054bb99245f133a2a5166825616590521647d0e1128908749d9c4774662f,0,35OEGMM5563CLZS 51637 2024-09-18 SUP74,0,54,47732.40740740741,3904.5925925925912,1,0,1,1,9294.66,0.9998924229156402,1,0,0.11854103343465046,330,0,0,172,22,6,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7612,SUP182,BUY44,LEN13,26QFYWL1940DYZG,39176,2024-07-06,PO165,GRN361,0,0.0,,,f45c40cd57159df1c1b43cbd3e86c9736f0fa01986423c8d9f2d4d18a2ae6c4e,0,26QFYWL1940DYZG 39176 2024-07-06 SUP182,0,58,57552.275862068964,18376.275862068964,1,0,1,1,7051.679999999999,0.999858209928708,1,0,0.1337386018237082,330,0,0,92,39,4,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7613,SUP189,BUY79,LEN18,19TDFYR7115FVZN,18654,2024-11-21,PO28,GRN347,0,0.0,,,55b68988eab1203ee740e5c4f1d71d02bcd6ea2f372e659c473406bd7d8df450,0,19TDFYR7115FVZN 18654 2024-11-21 SUP189,0,46,56052.282608695656,37398.282608695656,1,0,1,1,3357.72,0.9997022675304879,1,0,0.12462006079027356,330,0,0,99,77,9,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7614,SUP77,BUY81,LEN15,31IOZGN8479FIZJ,92477,2024-02-08,PO58,GRN88,0,0.0,,,5a806e06e25d8b9999344dd9b2b301a66db6fb5d0956b46101a60bedc83e0c15,0,31IOZGN8479FIZJ 92477 2024-02-08 SUP77,0,58,63200.96551724138,29276.034482758623,1,0,1,1,16645.86,0.9999399286111615,1,0,0.13069908814589665,330,0,0,175,80,6,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7615,SUP7,BUY71,LEN9,18DBCTG7486RNZU,95423,2024-02-11,PO319,GRN330,0,0.0,,,6408f73ffa2c6ff11731f891fdf2d424d595a333c9fa5f4b8301d67e93e7761a,0,18DBCTG7486RNZU 95423 2024-02-11 SUP7,0,41,60455.46341463415,34967.53658536585,1,0,1,1,17176.14,0.9999417830907823,1,0,0.1033434650455927,330,1,0,167,69,29,1,0,17,0,"GST Mismatch, High Amount, PO Missing, GRN Missing"
INV7616,SUP105,BUY45,LEN13,10PBTDT9212RHZH,63578,2024-03-08,PO387,GRN211,1,0.0,,,c61dfcce8aec2caac3ea343abed46141843f0e0f00ae4a31a837f2db268ef9e7,0,10PBTDT9212RHZH 63578 2024-03-08 SUP105,0,56,56768.017857142855,6809.982142857145,2,0,1,1,11444.039999999999,0.9999126259060693,1,0,0.1337386018237082,330,0,0,7,40,4,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV7617,SUP122,BUY43,LEN19,08UPYAH1865ARZU,76640,2024-04-13,PO313,GRN451,0,0.0,,,a301c4f104c79c048c8a6d6468a0f4bf7f0101c7f3b464d53fd80a0bd8d0fe7e,0,08UPYAH1865ARZU 76640 2024-04-13 SUP122,0,60,73510.6,3129.399999999994,1,0,1,1,13795.199999999999,0.9999275162725968,1,0,0.1337386018237082,330,0,1,26,38,10,1,0,15,0,"GST Mismatch, High Activity, PO Missing, GRN Missing"
INV7618,SUP81,BUY96,LEN17,32QFGLH0679ORZZ,22269,2024-09-17,PO466,GRN463,0,0.0,,,b7279884e537c679043ba60a8a679da430cefa309ae1fc72a9930bf3963be33d,0,32QFGLH0679ORZZ 22269 2024-09-17 SUP81,0,59,56743.84745762712,34474.84745762712,1,0,1,1,4008.42,0.9997505873667513,1,0,0.1458966565349544,330,0,0,180,96,8,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7619,SUP125,BUY7,LEN21,17ZIPME3834AKZE,73576,2024-11-05,PO238,GRN245,1,0.0,,,86b1a51c7612dd1e2f1a4bd7b2daf9721a27ecc10331f107c4cb90602a6d5edd,0,17ZIPME3834AKZE 73576 2024-11-05 SUP125,0,50,62106.14,11469.86,1,0,1,1,13243.68,0.9999244979871164,1,0,0.11550151975683891,330,0,0,29,67,13,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7620,SUP91,BUY85,LEN7,04ZBGLG9456EIZD,2285,2024-09-21,PO316,GRN369,0,0.0,,,85c6ca8bce115fc0fd04766841571482d0b69aa89c78167a1a9f9c510b3a8764,0,04ZBGLG9456EIZD 2285 2024-09-21 SUP91,0,48,54613.6875,52328.6875,1,0,1,1,411.3,0.9975745816153286,1,0,0.11246200607902736,330,0,0,191,84,27,-1,1,27,1,"ML Anomaly, GST Mismatch, PO Missing, GRN Missing"
INV7621,SUP82,BUY75,LEN2,37HQEFS7133OZZU,7628,2024-09-13,PO210,GRN277,0,0.0,,,f129c7f56d9a20a8192a9304574ef43026e1bcacaf88a0fafcaf63a549f2d734,0,37HQEFS7133OZZU 7628 2024-09-13 SUP82,0,42,81906.11904761905,74278.11904761905,1,0,1,1,1373.04,0.9992722191493697,1,0,0.1094224924012158,330,0,0,181,73,11,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7622,SUP68,BUY52,LEN12,08DOBLK9233HXZD,70867,2024-04-01,PO222,GRN106,1,0.0,,,713a089b2b80f6937146bb8dd4f607d2d1929bf7e3727d6725ededf3743dfe99,0,08DOBLK9233HXZD 70867 2024-04-01 SUP68,0,47,59220.255319148935,11646.744680851065,3,0,1,1,12756.06,0.9999216120328666,1,0,0.12158054711246201,330,0,0,165,48,3,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV7623,SUP40,BUY11,LEN3,26JEIDE7625VBZR,94465,2024-08-14,PO406,GRN428,0,0.0,,,62f92431e92c8cbc6606fde5ea547fe626b7450e80a0b1afcf0b280f08ee5bc1,0,26JEIDE7625VBZR 94465 2024-08-14 SUP40,0,50,64218.92,30246.08,1,0,1,1,17003.7,0.999941192729069,1,0,0.11246200607902736,330,0,0,135,3,22,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7624,SUP67,BUY75,LEN18,35CZEFZ6670CWZU,87767,2024-02-09,PO133,GRN235,0,0.0,,,9b93e3a950a7eb62c7447fe295a165320984cca0c974ac7da7f5d9fa0996bbda,0,35CZEFZ6670CWZU 87767 2024-02-09 SUP67,0,43,74679.72093023256,13087.279069767435,1,0,1,1,15798.06,0.9999367050951132,1,0,0.11854103343465046,330,0,0,164,73,9,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7625,SUP119,BUY50,LEN30,26AKQRL7027ABZK,62496,2024-09-05,PO88,GRN324,1,0.0,,,124d186ac8c759d56cf2e5e34c785f22dbfb2557077ebe2c982e55ef8bece408,0,26AKQRL7027ABZK 62496 2024-09-05 SUP119,0,49,69614.57142857143,7118.571428571435,1,0,1,1,11249.279999999999,0.9999111133234018,1,0,0.11550151975683891,330,0,0,22,46,23,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7626,SUP133,BUY87,LEN14,34FRISY3940MFZC,87246,2024-05-17,PO392,GRN398,0,0.0,,,182f56f58d3034056cd563b19924ca9c2529c59e89c534f50e3463a8ccb05692,0,34FRISY3940MFZC 87246 2024-05-17 SUP133,0,46,70631.82608695653,16614.173913043473,1,0,1,1,15704.279999999999,0.9999363271460299,1,0,0.11246200607902736,330,0,0,38,86,5,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7627,SUP113,BUY35,LEN18,16XQIHZ5203JLZV,6373,2024-05-05,PO111,GRN459,0,0.0,,,0b8dbcfa7abcb22e07df976015ae20085a6e6026a70dc8ee4e6221971087e980,0,16XQIHZ5203JLZV 6373 2024-05-05 SUP113,0,48,61052.083333333336,54679.083333333336,1,0,1,1,1147.1399999999999,0.9991290260769593,1,0,0.11854103343465046,330,0,0,16,29,9,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7628,SUP73,BUY98,LEN6,29CRVAG7153YDZJ,24987,2024-02-07,PO158,GRN86,0,0.0,,,651c5140aa22c9531f4c164658758482d8c47b9bebeac42262c1076303c682a7,0,29CRVAG7153YDZJ 24987 2024-02-07 SUP73,0,55,77227.23636363636,52240.23636363636,1,0,1,1,4497.66,0.9997777115852275,1,0,0.11854103343465046,330,0,0,171,98,26,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7629,SUP17,BUY21,LEN19,34HPTZO0674GSZZ,444593,2024-08-07,PO32,GRN82,1,0.0,,,83f91a176deae28579e8675787d13288283a44bcad6ac5376857a5ec9fae9fba,0,34HPTZO0674GSZZ 444593 2024-08-07 SUP17,0,47,60046.36170212766,384546.6382978723,1,0,1,1,80026.73999999999,0.9999875043328725,1,0,0.12462006079027356,330,1,0,78,14,10,-1,1,32,1,"ML Anomaly, GST Mismatch, High Amount, PO Missing, GRN Missing"
INV7630,SUP83,BUY66,LEN18,37AIZVU0377GIZG,86315,2024-11-04,PO228,GRN81,0,0.0,,,d132bf444fd015db526a30a60539e76b71fadcd86ad8bbbac6f447ba066bc3cd,0,37AIZVU0377GIZG 86315 2024-11-04 SUP83,0,43,61908.604651162794,24406.395348837206,1,0,1,1,15536.699999999999,0.9999356404100993,1,0,0.11550151975683891,330,0,0,182,63,9,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7631,SUP25,BUY56,LEN18,34TUGSM8488BVZB,36269,2024-10-03,PO482,GRN184,0,0.0,,,0f0870cb06dbe1a4bd20e90e14834884725430bba1fefc3eb2710024d74cda8a,0,34TUGSM8488BVZB 36269 2024-10-03 SUP25,0,55,71308.54545454546,35039.545454545456,1,0,1,1,6528.42,0.9998468470400127,1,0,0.13069908814589665,330,0,0,118,52,9,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7632,SUP6,BUY63,LEN15,26KAHRV9481ADZZ,64160,2024-01-07,PO270,GRN26,0,0.0,,,ca471087dca597fe1f1d6d20ede9df684d90ec5a3c187b4510745f211c9fecdf,0,26KAHRV9481ADZZ 64160 2024-01-07 SUP6,0,40,63150.35,1009.6500000000015,1,0,1,1,11548.8,0.9999134184141717,1,0,0.1094224924012158,330,0,0,156,60,6,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7633,SUP179,BUY84,LEN20,18SDHCE0582YYZP,334403,2024-10-20,PO254,GRN278,1,0.0,,,f1dcecc8289706bb8073a8550e3819ef14c69fbf9e76cfed9d855bc2266556d9,0,18SDHCE0582YYZP 334403 2024-10-20 SUP179,0,48,64735.541666666664,269667.4583333333,1,0,1,1,60192.54,0.9999833869215866,1,0,0.12158054711246201,330,1,0,88,83,12,-1,1,32,1,"ML Anomaly, GST Mismatch, High Amount, PO Missing, GRN Missing"
INV7634,SUP128,BUY36,LEN10,12AZCST3416GLZN,5363,2024-11-22,PO299,GRN61,0,0.0,,,de2e9344d271bac259731ca4eb809242065bddb9cafbba5e0e42d87d6580c415,0,12AZCST3416GLZN 5363 2024-11-22 SUP128,0,53,45072.339622641506,39709.339622641506,1,0,1,1,965.3399999999999,0.9989651675393754,1,0,0.12158054711246201,330,0,0,32,30,1,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7635,SUP200,BUY32,LEN29,15KTLLZ6438UOZA,87003,2024-05-04,PO89,GRN103,1,0.0,,,05504677d2f1832fbdf2057b210a380a610a2b1133bed4b8aff7bb91c1ddd5e9,0,15KTLLZ6438UOZA 87003 2024-05-04 SUP200,0,62,73972.40322580645,13030.596774193546,1,0,1,1,15660.539999999999,0.9999361493186494,1,0,0.1276595744680851,330,0,1,113,26,21,1,0,15,0,"GST Mismatch, High Activity, PO Missing, GRN Missing"
INV7636,SUP62,BUY21,LEN12,22QTWZK8445XZZI,89379,2024-02-28,PO441,GRN21,0,0.0,,,4f2504786c2a998926caa1ebd06cd13921d2955ad93413dfb5a15a231799ac79,0,22QTWZK8445XZZI 89379 2024-02-28 SUP62,0,50,53965.1,35413.9,1,0,1,1,16088.22,0.9999378465829916,1,0,0.12462006079027356,330,0,0,159,14,3,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7637,SUP191,BUY62,LEN23,29KVGTK0124BSZJ,5164,2024-04-08,PO454,GRN321,1,0.0,,,9ff164f888ee78d2166a0455b368c00f47fda9dd3d6fbcc3042bead18372db49,0,29KVGTK0124BSZJ 5164 2024-04-08 SUP191,0,55,57240.2,52076.2,1,0,1,1,929.52,0.9989253320723896,1,0,0.1398176291793313,330,0,0,102,59,15,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7638,SUP158,BUY20,LEN5,15IAXSA3038BPZF,90085,2024-11-18,PO77,GRN16,0,0.0,,,fb6e7e817f452560cedda8ec702f690c9eed538023a8f8cbff9e1631e1aee319,0,15IAXSA3038BPZF 90085 2024-11-18 SUP158,0,58,67030.4827586207,23054.517241379304,1,0,1,1,16215.3,0.9999383336519428,1,0,0.13069908814589665,330,0,0,65,13,25,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7639,SUP168,BUY24,LEN6,15XNARE4714UBZT,57003,2024-11-09,PO329,GRN440,0,0.0,,,37f93c0acd647f63bbc3abcfcc083a703bd3950c62fed535ff1db2ca74b60d47,0,15XNARE4714UBZT 57003 2024-11-09 SUP168,0,53,64141.16981132075,7138.169811320753,1,0,1,1,10260.539999999999,0.9999025487402475,1,0,0.13069908814589665,330,0,0,76,17,26,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7640,SUP23,BUY25,LEN4,18FIUMD5335WYZB,4525,2024-05-16,PO473,GRN253,0,0.0,,,9f26973c9598b25d2fd7471d172a32b96e78890b160bcb5e44882f673edc3b1e,0,18FIUMD5335WYZB 4525 2024-05-16 SUP23,0,50,69032.06,64507.06,1,0,1,1,814.5,0.9987737584304108,1,0,0.1276595744680851,330,0,0,116,18,24,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7641,SUP73,BUY14,LEN20,30NQUGS3194PUZR,88076,2024-05-26,PO102,GRN21,0,0.0,,,027777b4fec4ab9032b82dd0095b606f5fb63add6b6ca5982c8307ed220c73ae,0,30NQUGS3194PUZR 88076 2024-05-26 SUP73,0,55,77227.23636363636,10848.763636363641,1,0,1,1,15853.68,0.9999369271407559,1,0,0.11854103343465046,330,0,0,171,6,12,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7642,SUP97,BUY10,LEN13,15IIXDJ5123FBZX,11432,2024-07-28,PO433,GRN79,0,0.0,,,59b66426eec13f82fcf9cc4851925950c18bc71b30e5e70af08c39796bb7cefa,0,15IIXDJ5123FBZX 11432 2024-07-28 SUP97,0,66,68939.69696969698,57507.696969696975,1,0,1,1,2057.7599999999998,0.9995142707260681,1,0,0.13677811550151975,330,0,1,197,1,4,1,0,15,0,"GST Mismatch, High Activity, PO Missing, GRN Missing"
INV7643,SUP26,BUY72,LEN6,32ELCSR7776ZLZA,80389,2024-07-05,PO261,GRN144,1,0.0,,,de5254c43a2a048af4ddefb9b4de808338d458df166a3b72292388a5a2a7ac99,0,32ELCSR7776ZLZA 80389 2024-07-05 SUP26,0,40,84681.7,4292.699999999997,2,0,1,1,14470.019999999999,0.9999308963708156,1,0,0.11246200607902736,330,0,0,119,70,26,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV7644,SUP54,BUY92,LEN15,35MIJON1994QOZV,54757,2024-04-21,PO135,GRN464,0,0.0,,,0d1db42dbc702699bc7a1e6ef3b75f309b18a28d5ca21ba7eec94864a4b1bc68,0,35MIJON1994QOZV 54757 2024-04-21 SUP54,0,51,60349.0,5592.0,1,0,1,1,9856.26,0.9998985519302525,1,0,0.12462006079027356,330,0,0,150,92,6,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7645,SUP46,BUY58,LEN8,04YCOQS8185TMZK,97707,2024-02-17,PO494,GRN372,1,0.0,,,027b01643903f3cd6a4b6bed8f6ed63fa72d048237e5992f85637465e77d2ce2,0,04YCOQS8185TMZK 97707 2024-02-17 SUP46,0,45,59986.555555555555,37720.444444444445,2,0,1,1,17587.26,0.9999431438925738,1,0,0.1033434650455927,330,1,0,141,54,28,1,0,22,1,"GST Mismatch, Multi-Lender, High Amount, PO Missing, GRN Missing"
INV7646,SUP12,BUY65,LEN19,11HQDZV8859IHZV,23987,2024-01-24,PO476,GRN310,0,0.0,,,514051e040c523704fe4dce0e079f466a6c5a176a1ecba72e50a970d02249379,0,11HQDZV8859IHZV 23987 2024-01-24 SUP12,0,50,88261.14,64274.14,1,0,1,1,4317.66,0.9997684466941135,1,0,0.11854103343465046,330,0,0,23,62,10,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7647,SUP95,BUY86,LEN3,05PCUFR5576HMZO,12378,2024-12-22,PO29,GRN254,0,0.0,,,777ddd8a3a673d705e22747f701c1f227524b9e458a6772151aa1be6963dadae,0,05PCUFR5576HMZO 12378 2024-12-22 SUP95,0,40,84389.1,72011.1,1,0,1,1,2228.04,0.9995513763772745,1,0,0.09422492401215805,330,0,0,195,85,22,-1,1,27,1,"ML Anomaly, GST Mismatch, PO Missing, GRN Missing"
INV7648,SUP161,BUY77,LEN9,01SQQQR9341VBZG,15128,2024-09-06,PO467,GRN456,0,0.0,,,607fbfc4841433c6f105619251045aa89f5e60d85bfe4b375e65403ed435e22c,0,01SQQQR9341VBZG 15128 2024-09-06 SUP161,0,43,54451.41860465116,39323.41860465116,1,0,1,1,2723.04,0.9996328981953275,1,0,0.09422492401215805,330,0,0,69,75,29,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7649,SUP167,BUY40,LEN30,09SPPBU9875NJZR,60086,2024-06-10,PO378,GRN267,1,0.0,,,5e87183327d58b9a8295ab252975a339073e058073d62ddbb186c0c385dea218,0,09SPPBU9875NJZR 60086 2024-06-10 SUP167,0,45,73106.6,13020.600000000006,1,0,1,1,10815.48,0.9999075484815763,1,0,0.12462006079027356,330,0,0,75,35,23,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7650,SUP151,BUY81,LEN14,19LQWDO4527DOZE,77211,2024-03-28,PO226,GRN173,0,0.0,,,5ae26569a96ecbfadff4fdd1d52246c6f52d74ae326321267ac38ab8926fee45,0,19LQWDO4527DOZE 77211 2024-03-28 SUP151,0,38,72870.97368421052,4340.026315789481,1,0,1,1,13897.98,0.9999280522743396,1,0,0.10030395136778116,330,0,0,58,80,5,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7651,SUP40,BUY54,LEN8,23IALQE0030VNZO,20207,2024-02-06,PO26,GRN246,0,0.0,,,f5d795b444b10c2ee52edef40f57c9c6e9e72cf1bf4981ad87fdb5238fd55289,0,23IALQE0030VNZO 20207 2024-02-06 SUP40,0,50,64218.92,44011.92,1,0,1,1,3637.2599999999998,0.9997251433377493,1,0,0.11246200607902736,330,0,0,135,50,28,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7652,SUP173,BUY69,LEN21,23DDGVT4821SYZM,19577,2024-01-05,PO418,GRN332,1,0.0,,,e3553d9508028a96fb6c90b120d4778c7d41ccead743e08d58611bb9248cebf0,0,23DDGVT4821SYZM 19577 2024-01-05 SUP173,0,42,65514.166666666664,45937.166666666664,1,0,1,1,3523.8599999999997,0.9997163007892512,1,0,0.10638297872340426,330,0,0,82,66,13,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7653,SUP182,BUY72,LEN14,06GWIIL3896GNZR,50629,2024-07-02,PO167,GRN340,0,0.0,,,8df6c9020b08d2217a360184b6ba60b32dcd2e0cda73c9a5248ba79fc66d2450,0,06GWIIL3896GNZR 50629 2024-07-02 SUP182,0,58,57552.275862068964,6923.275862068964,1,0,1,1,9113.22,0.9998902813405864,1,0,0.1337386018237082,330,0,0,92,70,5,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7654,SUP178,BUY72,LEN12,06WHTKF5513OTZX,54015,2024-03-21,PO213,GRN339,1,0.0,,,b079f92d2362f10b686a5d6048f8e4787303e45b25ff2dd1e8771c0e8a854941,0,06WHTKF5513OTZX 54015 2024-03-21 SUP178,0,54,71908.38888888889,17893.38888888889,2,0,1,1,9722.699999999999,0.9998971584890525,1,0,0.12462006079027356,330,0,0,87,70,3,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV7655,SUP66,BUY66,LEN19,08KAIEA9785WFZQ,56370,2024-05-19,PO39,GRN154,0,0.0,,,5df178f2ae9ad2f641f0109877e0df7ccea08ffcb01c8d1b4e81b3a14c2f1a5c,0,08KAIEA9785WFZQ 56370 2024-05-19 SUP66,0,47,65761.63829787234,9391.638297872341,1,0,1,1,10146.6,0.9999014545311207,1,0,0.11550151975683891,330,0,0,163,63,10,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7656,SUP110,BUY82,LEN18,14IFVWI9099XEZQ,66692,2024-01-01,PO206,GRN288,0,0.0,,,07c3767cae365929cd3454a752ef26f4fee8d860cdf3c994f71402cb7a08e619,0,14IFVWI9099XEZQ 66692 2024-01-01 SUP110,0,40,51618.375,15073.625,1,0,1,1,12004.56,0.9999167052598963,1,0,0.10638297872340426,330,0,0,13,81,9,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7657,SUP98,BUY80,LEN6,14WLXPG2024XLZK,9436,2024-07-27,PO324,GRN174,0,0.0,,,8274b6a01e29c28a2d2dc28ee202da2941f3f71cc3702df5e3d891bf4c16560a,0,14WLXPG2024XLZK 9436 2024-07-27 SUP98,0,51,70510.01960784313,61074.01960784313,1,0,1,1,1698.48,0.999411584720032,1,0,0.11246200607902736,330,0,0,198,79,26,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7658,SUP58,BUY54,LEN1,24XWWXD0444HHZN,90894,2024-06-27,PO179,GRN52,0,0.0,,,a2f2f00bff7c60d9192c192db3fe6d3656cd37a1a7449f96094101f72a154df5,0,24XWWXD0444HHZN 90894 2024-06-27 SUP58,0,58,62319.25862068965,28574.741379310348,1,0,1,1,16360.92,0.99993888247834,1,0,0.13677811550151975,330,0,0,154,50,0,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7659,SUP84,BUY71,LEN4,34WUOQR7328EEZI,4903,2024-04-04,PO34,GRN482,0,0.0,,,efc4f8d807897b8f99fab83a6291ed25f590d14e3ee36960971d991511518949,0,34WUOQR7328EEZI 4903 2024-04-04 SUP84,0,52,67564.67307692308,62661.67307692308,1,0,1,1,882.54,0.998868189329289,1,0,0.1276595744680851,330,0,0,183,69,24,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7660,SUP127,BUY53,LEN18,06LVSZX2784APZT,66702,2024-09-25,PO52,GRN166,1,0.0,,,ca988444988624a913338f7fa5ba948abb9525a2cec199c3f7fa47312fd2cbcb,0,06LVSZX2784APZT 66702 2024-09-25 SUP127,0,56,78795.46428571429,12093.46428571429,2,0,1,1,12006.359999999999,0.9999167177464489,1,0,0.12158054711246201,330,0,0,31,49,9,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV7661,SUP91,BUY18,LEN2,10KDPTC3643JJZE,71797,2024-06-22,PO317,GRN290,0,0.0,,,6be7194543428a5bafd7a27442ba4754a22b0e90eedecab93440a27157f32aeb,0,10KDPTC3643JJZE 71797 2024-06-22 SUP91,0,48,54613.6875,17183.3125,1,0,1,1,12923.46,0.9999226273283371,1,0,0.11246200607902736,330,0,0,191,10,11,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7662,SUP114,BUY95,LEN11,05IHMNU7593QDZM,63965,2024-04-26,PO224,GRN445,0,0.0,,,926bd336d6681de4c4b4308bd2653342e1846ef0c6c65519f466cc348f9ca7cd,0,05IHMNU7593QDZM 63965 2024-04-26 SUP114,0,57,60524.38596491228,3440.6140350877176,1,0,1,1,11513.699999999999,0.9999131544894787,1,0,0.11854103343465046,330,0,0,17,95,2,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7663,SUP170,BUY81,LEN14,26MIPTI0555QGZR,71036,2024-05-18,PO211,GRN474,0,0.0,,,df7fc66adf1a05a1a1b936c348e08fe914f083b93e83277cc40ec854620d7089,0,26MIPTI0555QGZR 71036 2024-05-18 SUP170,0,58,57155.41379310345,13880.58620689655,1,0,1,1,12786.48,0.9999217985091667,1,0,0.1458966565349544,330,0,0,79,80,5,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7664,SUP61,BUY24,LEN4,03JZCTK8312JIZW,65508,2024-11-10,PO231,GRN161,0,0.0,,,5193daa05ae7e9eeb70e28fea0a31701d4b8cd761925f90d58c31de61bfb0bd5,0,03JZCTK8312JIZW 65508 2024-11-10 SUP61,0,47,78255.76595744681,12747.765957446813,1,0,1,1,11791.439999999999,0.9999151999077375,1,0,0.12158054711246201,330,0,0,158,17,24,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7665,SUP187,BUY73,LEN26,30HARNS4286ZYZR,57173,2024-04-10,PO400,GRN96,1,0.0,,,0530d451fc145ac2911483a0422d1c5186e8874a176fc9c8a6df3d8a78982e41,0,30HARNS4286ZYZR 57173 2024-04-10 SUP187,0,49,68179.3469387755,11006.346938775503,1,0,1,1,10291.14,0.9999028384767406,1,0,0.12462006079027356,330,0,0,97,71,18,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7666,SUP41,BUY72,LEN17,06RYZAQ0182DHZR,76970,2024-04-23,PO446,GRN449,0,0.0,,,c0db7df73abe2ba2939b09f982e335c669d12b20e1bb773d833fa651c0b0b6c6,0,06RYZAQ0182DHZR 76970 2024-04-23 SUP41,0,44,56994.454545454544,19975.545454545456,1,0,1,1,13854.6,0.9999278270157914,1,0,0.1094224924012158,330,0,0,136,70,8,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
INV7667,SUP65,BUY55,LEN15,05UBUDO8980SVZU,18211,2024-12-03,PO195,GRN389,1,0.0,,,2dc7ee8d50be93d2c4d0a46413e903eceed492b30a172eaf40da73a058727560,0,05UBUDO8980SVZU 18211 2024-12-03 SUP65,0,58,57794.84482758621,39583.84482758621,2,0,1,1,3277.98,0.9996950271120897,1,0,0.13677811550151975,330,0,0,162,51,6,1,0,17,0,"GST Mismatch, Multi-Lender, PO Missing, GRN Missing"
INV7668,SUP127,BUY86,LEN11,36BQBXW2983WFZD,10475,2024-03-08,PO146,GRN381,0,0.0,,,36bb62f721e764e1f3555b9fdec2e4cfe36102d2821b6a8b6a7ed4d5d445f80a,0,36BQBXW2983WFZD 10475 2024-03-08 SUP127,0,56,78795.46428571429,68320.46428571429,1,0,1,1,1885.5,0.9994699178372648,1,0,0.12158054711246201,330,0,0,31,85,2,1,0,12,0,"GST Mismatch, PO Missing, GRN Missing"
