invoice_id,supplier_id,buyer_id,lender_id,GSTIN,amount,date,PO_id,GRN_id,fraud_flag
INV8826,SUP36,BUY10,LEN1,11PTIQZ1246WMZU,2416,09-06-2024,PO53,GRN352,0
INV8827,SUP128,BUY89,LEN14,04BICTN6725PMZB,69781,26-09-2024,PO390,GRN413,0
INV8828,SUP169,BUY69,LEN10,17UMHXW4478GKZM,6289,19-05-2024,PO81,GRN438,0
INV8829,SUP184,BUY83,LEN1,24KKZBL2265YPZY,15606,09-12-2024,PO129,GRN317,0
INV8830,SUP98,BUY33,LEN3,25ZQJVP8896LQZN,66748,04-05-2024,PO20,GRN357,0
INV8831,SUP199,BUY19,LEN9,22TWRNT0242EPZQ,23833,26-11-2024,PO187,GRN447,0
INV8832,SUP123,BUY2,LEN5,02OCKVX1180EOZE,97445,25-06-2024,PO25,GRN466,0
INV8833,SUP133,BUY85,LEN20,15GHUJD9696YLZC,94725,13-10-2024,PO2,GRN175,0
INV8834,SUP126,BUY62,LEN17,13TYHCR3768SMZA,13667,09-06-2024,PO450,GRN446,0
INV8835,SUP133,BUY8,LEN13,28PGVVO0391PPZI,65975,25-11-2024,PO426,GRN464,0
INV8836,SUP3,BUY23,LEN25,23PZFDQ1742SEZL,20287,09-02-2024,PO66,GRN322,1
INV8837,SUP157,BUY24,LEN14,19MBLEO4528OCZC,16039,17-06-2024,PO48,GRN373,0
INV8838,SUP121,BUY8,LEN7,23ZAIKV1738GXZG,83643,03-02-2024,PO425,GRN123,1
INV8839,SUP187,BUY70,LEN27,24EAXEA1613ORZA,81061,13-07-2024,PO50,GRN199,1
INV8840,SUP168,BUY76,LEN10,30VFELH1065PDZY,354360,01-03-2024,PO334,GRN251,1
INV8841,SUP65,BUY86,LEN1,18PIKXO0424IQZD,90548,28-04-2024,PO133,GRN390,0
INV8842,SUP180,BUY30,LEN9,37HQFMM7100XRZN,39574,08-04-2024,PO60,GRN222,0
INV8843,SUP162,BUY41,LEN14,03CUDOQ8320ZUZB,23084,28-12-2024,PO490,GRN223,0
INV8844,SUP185,BUY2,LEN7,07EQSZZ6975EIZU,89779,09-11-2024,PO51,GRN45,0
INV8845,SUP41,BUY6,LEN6,20LVZAS6402AJZT,18114,10-11-2024,PO450,GRN308,0
INV8846,SUP118,BUY23,LEN8,07HNIHP0210OBZG,56092,12-08-2024,PO401,GRN466,0
INV8847,SUP37,BUY96,LEN25,35CUEGV0874CDZX,32510,12-08-2024,PO99,GRN464,1
INV8848,SUP135,BUY7,LEN14,28GMRUO3127LHZN,92472,23-08-2024,PO419,GRN336,0
INV8849,SUP120,BUY67,LEN14,31DPLHP6148FPZT,16469,10-10-2024,PO400,GRN276,0
INV8850,SUP50,BUY52,LEN27,04LOVGW9976HEZG,21362,06-06-2024,PO266,GRN241,1
INV8851,SUP51,BUY25,LEN1,06GYRZF3122GEZM,22604,14-08-2024,PO231,GRN179,0
INV8852,SUP127,BUY24,LEN15,08DOBLK9233HXZD,30062,04-09-2024,PO92,GRN62,1
INV8853,SUP186,BUY80,LEN14,03JIQKS4025TCZA,15616,04-06-2024,PO145,GRN395,0
INV8854,SUP196,BUY45,LEN18,13PMPVR7140HLZN,52712,01-08-2024,PO363,GRN428,1
INV8855,SUP120,BUY14,LEN17,27XEIIL4580QPZR,52485,17-11-2024,PO54,GRN448,0
INV8856,SUP20,BUY11,LEN15,37BUNID3138PRZM,276072,15-12-2024,PO64,GRN283,1
INV8857,SUP4,BUY64,LEN10,26FMGCF2889DKZW,478818,28-09-2024,PO51,GRN82,1
INV8858,SUP64,BUY6,LEN1,29FTVKE4206YAZD,14073,17-05-2024,PO239,GRN283,0
INV8859,SUP8,BUY42,LEN5,25KAUMW7901JWZS,79702,14-10-2024,PO371,GRN325,0
INV8860,SUP166,BUY37,LEN15,29PJDUL5886IGZY,81234,17-08-2024,PO131,GRN442,0
INV8861,SUP9,BUY31,LEN4,26FWVVO8066ENZQ,29177,15-07-2024,PO426,GRN61,0
INV8862,SUP25,BUY3,LEN8,35EDDNI2127JFZF,11921,01-10-2024,PO244,GRN1,0
INV8863,SUP185,BUY71,LEN3,21YEPUC5018IZZP,84280,07-09-2024,PO75,GRN30,0
INV8864,SUP130,BUY26,LEN2,36YIPDT5221WPZX,33675,10-09-2024,PO315,GRN371,0
INV8865,SUP42,BUY6,LEN3,02SCHJM1165CFZH,68681,25-04-2024,PO326,GRN95,0
INV8866,SUP21,BUY71,LEN19,16DNDKU5500JIZC,45387,08-09-2024,PO178,GRN83,0
INV8867,SUP100,BUY66,LEN5,13UHHDN5684FIZV,47515,08-12-2024,PO55,GRN444,0
INV8868,SUP15,BUY32,LEN11,32XJZZV8966FYZR,321778,12-03-2024,PO233,GRN217,1
INV8869,SUP95,BUY37,LEN9,31HSSUW6848DVZF,18593,10-08-2024,PO353,GRN129,0
INV8870,SUP25,BUY68,LEN12,30CDSMJ5541SWZY,29358,07-07-2024,PO292,GRN61,0
INV8871,SUP200,BUY18,LEN9,03LYOZS1707RWZO,74125,01-07-2024,PO82,GRN192,0
INV8872,SUP29,BUY61,LEN1,23GFWCE4814GEZV,9798,01-06-2024,PO358,GRN177,0
INV8873,SUP111,BUY52,LEN5,13HSVUQ4166HAZT,375354,01-03-2024,PO387,GRN145,1
INV8874,SUP192,BUY10,LEN22,20ICKXN3837GXZR,10811,10-12-2024,PO383,GRN64,1
INV8875,SUP124,BUY57,LEN12,37JWZLY1924TKZQ,82920,06-08-2024,PO304,GRN313,0
INV8876,SUP182,BUY68,LEN13,32YXFHF5440VIZK,31252,28-12-2024,PO241,GRN426,0
INV8877,SUP70,BUY30,LEN2,04COZKA9484BOZX,29937,18-04-2024,PO212,GRN211,0
INV8878,SUP134,BUY57,LEN23,05QBGEG5768ZSZB,27992,21-07-2024,PO90,GRN96,1
INV8879,SUP89,BUY73,LEN1,34JVPXN4828CVZD,55621,06-11-2024,PO416,GRN177,0
INV8880,SUP94,BUY27,LEN17,02LZWVF9085EJZM,92970,15-07-2024,PO29,GRN43,0
INV8881,SUP29,BUY54,LEN17,35NFKKR1950FMZN,34512,04-02-2024,PO473,GRN446,0
INV8882,SUP114,BUY96,LEN6,17TPLXT1087RZZA,89713,04-08-2024,PO424,GRN352,0
INV8883,SUP108,BUY79,LEN20,13JBOVY1306MNZS,42001,09-04-2024,PO64,GRN445,0
INV8884,SUP31,BUY26,LEN20,34XCEEK3889TDZK,9527,18-11-2024,PO105,GRN381,1
INV8885,SUP106,BUY6,LEN6,18GKEUL3356VAZN,61431,07-12-2024,PO149,GRN100,0
INV8886,SUP157,BUY21,LEN9,16PCSUY6309SUZC,14195,13-04-2024,PO60,GRN460,0
INV8887,SUP160,BUY13,LEN1,17DACML2026YIZM,44108,28-10-2024,PO194,GRN246,0
INV8888,SUP113,BUY23,LEN2,04HTZEO0316HVZV,23563,19-01-2024,PO305,GRN34,0
INV8889,SUP87,BUY24,LEN11,07DXQDF6436ATZT,85734,22-06-2024,PO228,GRN161,0
INV8890,SUP22,BUY66,LEN6,11LVYFE2720RCZT,1622,13-12-2024,PO297,GRN75,0
INV8891,SUP176,BUY72,LEN9,37OYFDO3803IJZY,47957,02-01-2024,PO91,GRN451,0
INV8892,SUP164,BUY68,LEN13,28XHAZQ6474MBZK,66876,07-09-2024,PO421,GRN39,1
INV8893,SUP120,BUY32,LEN7,28YHAFC3587KTZC,12886,13-03-2024,PO356,GRN283,0
INV8894,SUP156,BUY80,LEN17,24RCMYE0724JBZD,32079,06-02-2024,PO283,GRN248,0
INV8895,SUP74,BUY21,LEN18,32QBJLP4120QXZM,33493,17-03-2024,PO44,GRN416,0
INV8896,SUP167,BUY45,LEN18,24OYHYW4649BVZN,26017,17-05-2024,PO117,GRN101,0
INV8897,SUP185,BUY66,LEN13,35HQZFG5260BIZJ,1996,28-12-2024,PO370,GRN329,0
INV8898,SUP139,BUY25,LEN2,28EJSTJ3525THZP,68754,19-04-2024,PO426,GRN207,1
INV8899,SUP187,BUY34,LEN7,13OGZDQ1986UGZF,48015,18-02-2024,PO379,GRN174,1
INV8900,SUP81,BUY97,LEN8,37CQJJJ5463CGZV,35823,03-09-2024,PO70,GRN124,0
INV8901,SUP193,BUY25,LEN26,28YKJPQ7642NFZW,69347,27-01-2024,PO464,GRN232,1
INV8902,SUP34,BUY89,LEN16,36WQWMY5806SXZE,65405,07-07-2024,PO81,GRN43,0
INV8903,SUP119,BUY89,LEN5,07XRHWL2558WYZR,59164,06-07-2024,PO405,GRN468,0
INV8904,SUP125,BUY52,LEN9,04ERDOR2039LEZI,9974,16-10-2024,PO46,GRN216,0
INV8905,SUP190,BUY61,LEN18,01VBGOO1331VMZL,88565,05-03-2024,PO115,GRN304,0
INV8906,SUP14,BUY74,LEN18,32AYQCB4826IZZE,83803,27-05-2024,PO140,GRN416,0
INV8907,SUP104,BUY51,LEN11,37UCYLU5155EWZE,443974,18-02-2024,PO374,GRN389,1
INV8908,SUP104,BUY48,LEN7,19VEFRC2584LRZT,86157,01-05-2024,PO423,GRN177,0
INV8909,SUP162,BUY33,LEN8,10BWYMB0282WTZM,81592,18-09-2024,PO449,GRN309,0
INV8910,SUP191,BUY63,LEN7,06ADUMG6284LKZD,87372,10-04-2024,PO380,GRN366,0
INV8911,SUP16,BUY79,LEN24,25WUPOS4717LWZE,27299,09-02-2024,PO194,GRN9,1
INV8912,SUP110,BUY13,LEN4,14IYALC2863IOZI,64327,26-02-2024,PO180,GRN481,0
INV8913,SUP168,BUY6,LEN20,12XEVSE1641HWZP,77061,05-06-2024,PO87,GRN68,0
INV8914,SUP146,BUY73,LEN7,01EZXHK0492VAZI,361231,20-12-2024,PO220,GRN6,1
INV8915,SUP40,BUY20,LEN20,19PWNTO1807CYZN,23253,09-03-2024,PO338,GRN312,0
INV8916,SUP197,BUY46,LEN17,09KOCUA8255QYZV,65061,03-05-2024,PO177,GRN242,0
INV8917,SUP200,BUY93,LEN18,19EHCMA8950KYZI,221687,21-06-2024,PO124,GRN437,1
INV8918,SUP38,BUY87,LEN5,04QVVYT7893VCZY,82066,11-11-2024,PO431,GRN111,0
INV8919,SUP29,BUY6,LEN19,19OXLYK1063OIZL,26712,02-12-2024,PO188,GRN256,0
INV8920,SUP72,BUY44,LEN4,24HGPMA0738DVZV,97392,05-01-2024,PO278,GRN13,0
INV8921,SUP84,BUY13,LEN4,15ZFJCB6814FOZV,39681,01-11-2024,PO421,GRN491,0
INV8922,SUP93,BUY49,LEN20,32QJBNL0181HXZG,68605,15-03-2024,PO38,GRN447,0
INV8923,SUP96,BUY98,LEN3,19TNBTS6888NCZZ,42455,20-07-2024,PO124,GRN391,0
INV8924,SUP34,BUY73,LEN6,11ABEVH9715AMZI,3196,24-03-2024,PO320,GRN17,0
INV8925,SUP68,BUY47,LEN17,33PLAMR9173FGZF,324188,23-02-2024,PO12,GRN484,1
INV8926,SUP37,BUY14,LEN21,11GOLBJ0912JBZX,32316,28-01-2024,PO174,GRN348,1
INV8927,SUP53,BUY5,LEN3,21CRFRL3357DQZF,256995,27-10-2024,PO411,GRN373,1
INV8928,SUP23,BUY12,LEN22,23GACCQ2889CVZH,22288,28-01-2024,PO65,GRN46,1
INV8929,SUP200,BUY34,LEN24,23ZOWJL2933EGZL,17173,18-01-2024,PO131,GRN287,1
INV8930,SUP89,BUY24,LEN16,36EACKW6596UEZE,2030,16-07-2024,PO254,GRN304,0
INV8931,SUP164,BUY81,LEN5,08YJTRP3283LCZS,83243,09-05-2024,PO391,GRN230,1
INV8932,SUP4,BUY100,LEN14,23HDJYM7072XSZH,50648,11-08-2024,PO235,GRN18,0
INV8933,SUP21,BUY40,LEN1,32TGWAO0530NWZT,76558,05-03-2024,PO13,GRN356,0
INV8934,SUP70,BUY21,LEN6,13BBKYF3158LPZA,33147,16-12-2024,PO12,GRN297,0
INV8935,SUP158,BUY2,LEN13,15AQBZW7435OEZT,54210,03-09-2024,PO355,GRN8,0
INV8936,SUP11,BUY39,LEN10,16HNAHB9655FUZU,30550,08-02-2024,PO296,GRN96,0
INV8937,SUP8,BUY21,LEN8,07NBDHA0634VOZK,60350,09-06-2024,PO151,GRN248,0
INV8938,SUP8,BUY98,LEN17,26KWUAI1343QSZK,27815,11-10-2024,PO56,GRN354,0
INV8939,SUP136,BUY97,LEN17,28XAAED5213YCZP,52702,06-12-2024,PO36,GRN254,0
INV8940,SUP23,BUY43,LEN19,20QZLLF8905XSZI,22377,05-01-2024,PO234,GRN469,0
INV8941,SUP172,BUY7,LEN13,19HDCKS6021IZZQ,98175,11-01-2024,PO265,GRN414,0
INV8942,SUP59,BUY91,LEN9,24UMABY8730QYZE,41140,28-11-2024,PO391,GRN310,0
INV8943,SUP141,BUY17,LEN10,09WFBDN1813GCZK,82545,12-03-2024,PO34,GRN421,0
INV8944,SUP10,BUY41,LEN6,22UPPNU4827WKZX,77354,17-11-2024,PO194,GRN377,0
INV8945,SUP138,BUY37,LEN13,06IOQLW3444THZM,79739,27-06-2024,PO65,GRN113,0
INV8946,SUP28,BUY2,LEN13,28GWRYQ2950HXZL,42675,14-06-2024,PO407,GRN354,0
INV8947,SUP100,BUY78,LEN2,26SEOJT9091LKZC,10589,28-08-2024,PO298,GRN108,0
INV8948,SUP22,BUY25,LEN10,13BJCLK5230CBZY,47315,09-02-2024,PO414,GRN145,0
INV8949,SUP176,BUY36,LEN16,29VCXPV1637CHZH,7957,16-01-2024,PO1,GRN52,1
INV8950,SUP148,BUY39,LEN28,24PNXJS3420PFZQ,97465,26-04-2024,PO205,GRN415,1
INV8951,SUP42,BUY72,LEN7,17AZNIQ2628WWZN,1828,12-02-2024,PO238,GRN463,0
INV8952,SUP45,BUY61,LEN2,03ZHBYW0583PYZH,13581,05-05-2024,PO391,GRN190,0
INV8953,SUP68,BUY93,LEN4,21RELLR7257JFZF,45602,16-08-2024,PO115,GRN6,0
INV8954,SUP186,BUY45,LEN17,32IMKOS5109CXZU,91819,09-08-2024,PO245,GRN392,0
INV8955,SUP38,BUY36,LEN12,04JICZF2034JEZM,61740,23-11-2024,PO138,GRN194,0
INV8956,SUP138,BUY13,LEN10,13DVFKV9966PFZC,259868,02-05-2024,PO498,GRN145,1
INV8957,SUP100,BUY70,LEN5,19ATBYD2049KHZM,77014,06-12-2024,PO423,GRN161,0
INV8958,SUP22,BUY68,LEN26,23DPVAN4290WOZF,45864,24-12-2024,PO112,GRN406,1
INV8959,SUP118,BUY46,LEN8,34WVCAH2947DBZK,24539,19-05-2024,PO7,GRN22,0
INV8960,SUP120,BUY16,LEN10,08IFXGJ3621CTZJ,98577,22-04-2024,PO150,GRN378,0
INV8961,SUP129,BUY15,LEN6,36AUMYV5152BTZK,20277,27-11-2024,PO494,GRN384,0
INV8962,SUP132,BUY31,LEN1,33UYYUU6300QEZA,70273,03-02-2024,PO362,GRN45,0
INV8963,SUP65,BUY95,LEN4,04WBEXR9278UWZU,7312,04-06-2024,PO456,GRN26,0
INV8964,SUP92,BUY9,LEN10,22NBRMQ7085WHZE,90935,14-12-2024,PO428,GRN131,0
INV8965,SUP63,BUY24,LEN2,26BMCWO7525LMZU,16169,06-08-2024,PO155,GRN175,0
INV8966,SUP171,BUY47,LEN18,14DTTTB3519PVZT,34931,07-04-2024,PO294,GRN26,1
INV8967,SUP180,BUY22,LEN9,05TGALX1731LCZB,19511,23-10-2024,PO437,GRN215,0
INV8968,SUP36,BUY93,LEN15,05QXPPI5201EZZU,70581,19-09-2024,PO138,GRN260,1
INV8969,SUP8,BUY97,LEN10,10SFQXH3181JPZF,84781,25-07-2024,PO370,GRN73,0
INV8970,SUP94,BUY36,LEN6,26EOIJX8026RSZF,93176,07-04-2024,PO128,GRN338,0
INV8971,SUP52,BUY76,LEN12,36XUDSW1054MZZA,93170,06-06-2024,PO122,GRN116,0
INV8972,SUP146,BUY93,LEN15,27BOLCG5222XMZT,45501,22-03-2024,PO269,GRN43,0
INV8973,SUP63,BUY85,LEN7,32VAUJR8050ZUZX,17551,05-06-2024,PO71,GRN249,0
INV8974,SUP47,BUY67,LEN1,02DVRET7931LGZH,49140,04-12-2024,PO280,GRN96,1
INV8975,SUP110,BUY75,LEN17,22VZVJM5581RJZQ,13376,08-05-2024,PO368,GRN289,0
INV8976,SUP140,BUY86,LEN10,09RWVKY3762ECZE,89363,02-02-2024,PO288,GRN167,0
INV8977,SUP181,BUY66,LEN12,23RIZVR0733SJZU,77035,26-06-2024,PO269,GRN415,0
INV8978,SUP137,BUY93,LEN16,28SIHCJ7706BOZW,32890,05-01-2024,PO423,GRN91,0
INV8979,SUP113,BUY64,LEN13,32HSRFB9695TTZS,41145,11-06-2024,PO159,GRN269,0
INV8980,SUP44,BUY100,LEN4,28KLMXA0551ADZA,98847,03-08-2024,PO415,GRN126,0
INV8981,SUP187,BUY99,LEN6,21PUFPH5480CNZM,24361,13-11-2024,PO60,GRN349,0
INV8982,SUP184,BUY20,LEN13,18JAOSF0611MDZN,49035,06-03-2024,PO271,GRN244,1
INV8983,SUP44,BUY75,LEN15,28JHWDS0507JZZB,90325,06-12-2024,PO151,GRN195,0
INV8984,SUP165,BUY89,LEN2,17MDWZW9028FMZE,47382,11-07-2024,PO253,GRN465,0
INV8985,SUP186,BUY54,LEN19,03JNBRE4899DDZN,69456,08-12-2024,PO160,GRN384,0
INV8986,SUP173,BUY58,LEN12,17TMTIE2584OUZM,26248,13-11-2024,PO149,GRN158,0
INV8987,SUP84,BUY51,LEN6,16LWVIN3996MMZU,225262,22-06-2024,PO344,GRN96,1
INV8988,SUP186,BUY86,LEN27,04SPCSQ0011UPZK,78631,01-08-2024,PO214,GRN77,1
INV8989,SUP176,BUY6,LEN4,24VVOUF3450SQZR,36614,19-06-2024,PO223,GRN237,0
INV8990,SUP16,BUY32,LEN11,02FVKKZ2619WJZP,48925,17-06-2024,PO48,GRN391,0
INV8991,SUP87,BUY43,LEN2,34SPCSG5328DTZV,56820,07-02-2024,PO276,GRN443,0
INV8992,SUP198,BUY22,LEN1,27EZGYV5749BQZR,73071,20-11-2024,PO401,GRN221,0
INV8993,SUP110,BUY34,LEN2,11WGOTW3169EKZI,46159,26-03-2024,PO479,GRN230,0
INV8994,SUP14,BUY72,LEN17,36OVDFK4547LIZV,71032,14-02-2024,PO322,GRN13,0
INV8995,SUP17,BUY48,LEN4,28DCUNJ8738MHZQ,27803,23-08-2024,PO203,GRN227,1
INV8996,SUP174,BUY56,LEN9,31ZFPXB0596FCZF,57313,20-09-2024,PO105,GRN353,0
INV8997,SUP124,BUY16,LEN23,05ENKZG2817VYZC,37628,05-09-2024,PO410,GRN364,1
INV8998,SUP21,BUY75,LEN4,13TZNOE4443IOZF,55063,26-11-2024,PO218,GRN356,0
INV8999,SUP4,BUY79,LEN29,02NLILZ4920XVZZ,68986,06-01-2024,PO300,GRN456,1
INV9000,SUP2,BUY95,LEN29,02YEMXW2945QVZG,44461,09-07-2024,PO317,GRN401,1
INV9001,SUP75,BUY70,LEN13,22IZXRD5877SBZZ,88868,01-03-2024,PO430,GRN43,0
INV9002,SUP88,BUY76,LEN20,08ZCAVY4325PQZC,25728,24-09-2024,PO151,GRN160,0
INV9003,SUP97,BUY26,LEN21,12BNCAD9398LZZT,44831,15-02-2024,PO289,GRN214,1
INV9004,SUP114,BUY89,LEN16,30XVHPS5900SZZW,94580,03-01-2024,PO149,GRN42,1
INV9005,SUP60,BUY84,LEN9,12ATRYZ5697DCZA,220611,27-02-2024,PO380,GRN499,1
INV9006,SUP85,BUY6,LEN9,12CCAWY6128HOZW,31584,22-12-2024,PO373,GRN167,0
INV9007,SUP180,BUY29,LEN4,36DHSLK7151GKZF,52367,04-04-2024,PO68,GRN488,0
INV9008,SUP160,BUY9,LEN1,23MBXGC1236TGZM,21260,02-11-2024,PO350,GRN11,1
INV9009,SUP137,BUY60,LEN7,37MLOBY8083MVZZ,9768,10-08-2024,PO267,GRN107,0
INV9010,SUP172,BUY11,LEN9,02GEZZE7567XIZQ,9422,17-01-2024,PO97,GRN208,0
INV9011,SUP186,BUY7,LEN5,19DTOQS6985BZZB,14722,03-07-2024,PO410,GRN404,0
INV9012,SUP37,BUY35,LEN30,23DFRAX0192HDZU,52032,01-09-2024,PO314,GRN458,1
INV9013,SUP145,BUY7,LEN2,31BNNZK8396NRZG,53452,22-04-2024,PO500,GRN391,0
INV9014,SUP54,BUY53,LEN28,30FWETU5865DFZH,48144,21-02-2024,PO131,GRN2,1
INV9015,SUP185,BUY95,LEN16,34FSVBX2518FXZG,96443,02-04-2024,PO45,GRN385,0
INV9016,SUP96,BUY32,LEN6,28JPWYR5255AQZZ,60203,08-09-2024,PO194,GRN142,0
INV9017,SUP142,BUY92,LEN19,27OKTXY3475KTZG,71169,12-04-2024,PO62,GRN148,0
INV9018,SUP166,BUY4,LEN13,24IVSVD2074PDZR,48866,21-01-2024,PO372,GRN474,0
INV9019,SUP112,BUY7,LEN3,35AMACI7269WFZM,8700,10-09-2024,PO500,GRN434,0
INV9020,SUP144,BUY91,LEN10,35WVTWI3149EUZL,7976,07-03-2024,PO68,GRN81,0
INV9021,SUP34,BUY1,LEN22,02YEONU8566BHZG,97000,22-05-2024,PO305,GRN10,1
INV9022,SUP108,BUY64,LEN1,17LIFAG2922DGZS,55976,20-05-2024,PO495,GRN483,0
INV9023,SUP126,BUY45,LEN13,33TJIOL6099ODZF,33169,06-05-2024,PO405,GRN141,0
INV9024,SUP49,BUY58,LEN14,37QYZDZ8282ONZO,41113,25-03-2024,PO48,GRN157,0
INV9025,SUP164,BUY98,LEN4,24VQFSL3930CZZS,81264,28-12-2024,PO455,GRN168,0
INV9026,SUP9,BUY21,LEN6,13IZWML6564RJZM,5563,10-08-2024,PO79,GRN295,0
INV9027,SUP79,BUY83,LEN18,19BVOMC1320QEZQ,59593,21-11-2024,PO277,GRN375,0
INV9028,SUP33,BUY52,LEN9,34YAFFA5927BNZY,52531,26-12-2024,PO455,GRN339,0
INV9029,SUP29,BUY14,LEN16,19SQQGA8711ARZM,1966,09-01-2024,PO418,GRN384,0
INV9030,SUP50,BUY66,LEN21,27XGVIG6681WAZR,48880,03-04-2024,PO256,GRN416,1
INV9031,SUP191,BUY43,LEN20,34JSKWV7064UFZE,69841,02-05-2024,PO242,GRN59,0
INV9032,SUP165,BUY83,LEN12,26HJVSN7053AQZN,64083,09-03-2024,PO294,GRN51,0
INV9033,SUP116,BUY28,LEN12,06URCFR8344GOZM,96538,04-08-2024,PO271,GRN1,1
INV9034,SUP7,BUY42,LEN8,17QXMXC4470WHZS,245797,21-12-2024,PO96,GRN360,1
INV9035,SUP109,BUY42,LEN15,33XSLIC9128KRZN,23913,24-05-2024,PO452,GRN413,0
INV9036,SUP39,BUY56,LEN16,28CCMMK7477IVZC,48028,23-08-2024,PO105,GRN144,0
INV9037,SUP22,BUY4,LEN5,34BXDDK2159CVZN,19379,10-03-2024,PO483,GRN368,0
INV9038,SUP164,BUY23,LEN13,11IVXIU0304YMZB,66816,27-06-2024,PO299,GRN421,0
INV9039,SUP121,BUY49,LEN28,03KHSEV5347IAZV,29940,11-04-2024,PO362,GRN66,1
INV9040,SUP193,BUY80,LEN16,06LJUKV1917BVZZ,16161,20-09-2024,PO233,GRN386,0
INV9041,SUP112,BUY44,LEN9,04JLTDT9105QDZB,78139,04-11-2024,PO288,GRN339,0
INV9042,SUP8,BUY63,LEN15,01DCHZG9009EKZA,14245,24-02-2024,PO256,GRN383,0
INV9043,SUP74,BUY55,LEN3,32QGOCK7034BAZR,60007,06-03-2024,PO204,GRN242,0
INV9044,SUP177,BUY56,LEN20,02KFFRA1135DOZM,27581,15-09-2024,PO131,GRN425,0
INV9045,SUP24,BUY41,LEN3,10WVZIK0246SOZF,8877,19-11-2024,PO294,GRN44,0
INV9046,SUP116,BUY57,LEN6,31PYPQH5247SKZY,31416,02-11-2024,PO492,GRN380,0
INV9047,SUP164,BUY57,LEN12,28GLBAU3389VHZZ,99718,16-01-2024,PO273,GRN413,0
INV9048,SUP182,BUY52,LEN5,36MAAWL1274DDZR,54666,02-12-2024,PO475,GRN81,1
INV9049,SUP68,BUY98,LEN21,26ZRWNS1314LXZH,57226,14-08-2024,PO288,GRN67,1
INV9050,SUP50,BUY99,LEN13,35UYGSD5719ZWZB,59885,04-11-2024,PO72,GRN481,1
INV9051,SUP108,BUY30,LEN10,02SLFNN0541VBZJ,12380,26-07-2024,PO409,GRN402,0
INV9052,SUP69,BUY84,LEN13,35SABAI6301AMZZ,67274,05-07-2024,PO22,GRN374,0
INV9053,SUP99,BUY42,LEN9,08PXAUW7970KWZT,85515,14-07-2024,PO163,GRN91,0
INV9054,SUP109,BUY65,LEN3,07QUFKQ6165UEZS,19413,07-10-2024,PO174,GRN14,1
INV9055,SUP160,BUY92,LEN10,02WVGPP6099PMZJ,20320,16-10-2024,PO65,GRN58,0
INV9056,SUP78,BUY64,LEN6,12FDYKM6363NXZM,71866,03-02-2024,PO447,GRN138,0
INV9057,SUP146,BUY47,LEN1,18KEKDP7967PWZN,72393,03-09-2024,PO236,GRN6,1
INV9058,SUP118,BUY39,LEN12,35XJKZV4344WYZI,94463,26-01-2024,PO313,GRN72,0
INV9059,SUP123,BUY17,LEN8,06SZVJW9370UNZX,21618,13-01-2024,PO88,GRN268,0
INV9060,SUP34,BUY95,LEN11,11ZJOBW9605MUZP,22031,22-04-2024,PO382,GRN382,0
INV9061,SUP74,BUY1,LEN2,11TUUTA1781PLZL,13423,17-12-2024,PO332,GRN201,0
INV9062,SUP23,BUY73,LEN22,25TZMCQ9598NCZW,93940,04-01-2024,PO146,GRN211,1
INV9063,SUP60,BUY69,LEN8,34EHXSV2814SYZT,19283,06-01-2024,PO104,GRN193,1
INV9064,SUP149,BUY77,LEN10,20SLFBP9788CYZX,1052,04-06-2024,PO54,GRN130,0
INV9065,SUP133,BUY54,LEN16,23LZBSF4761KRZP,10712,14-05-2024,PO212,GRN404,0
INV9066,SUP12,BUY36,LEN4,05RZOHN5606MPZO,82020,12-06-2024,PO500,GRN214,0
INV9067,SUP41,BUY72,LEN20,29YGZLX2401ETZM,70480,02-06-2024,PO184,GRN72,0
INV9068,SUP37,BUY30,LEN18,14MRPSX0575OCZT,265963,09-07-2024,PO273,GRN300,1
INV9069,SUP5,BUY7,LEN20,17JJRNL1016ARZV,5849,02-03-2024,PO163,GRN221,0
INV9070,SUP19,BUY42,LEN6,21VMHPJ4732OGZU,89012,27-09-2024,PO251,GRN16,0
INV9071,SUP188,BUY93,LEN23,03FJFDZ3088VVZB,19505,04-09-2024,PO95,GRN493,1
INV9072,SUP111,BUY6,LEN12,08VCSXL1290HOZQ,99782,08-09-2024,PO345,GRN203,0
INV9073,SUP53,BUY63,LEN9,21GYECP3762HEZK,13919,03-09-2024,PO204,GRN269,0
INV9074,SUP97,BUY40,LEN13,37NLXGW0154HFZL,39321,24-10-2024,PO135,GRN462,1
INV9075,SUP26,BUY20,LEN2,35TMEAA9401UIZW,97416,09-01-2024,PO107,GRN387,1
INV9076,SUP47,BUY67,LEN18,26GNCOG0411TGZK,22305,21-08-2024,PO456,GRN169,0
INV9077,SUP171,BUY29,LEN18,37LZVGO4362ZOZI,82581,26-03-2024,PO419,GRN4,0
INV9078,SUP167,BUY59,LEN16,27UXRJW4919DSZE,28155,06-05-2024,PO238,GRN278,0
INV9079,SUP199,BUY28,LEN18,21PMOBI0177HGZT,99489,25-11-2024,PO334,GRN354,0
INV9080,SUP47,BUY31,LEN26,06SOCUW2710OAZB,31323,26-08-2024,PO136,GRN72,1
INV9081,SUP105,BUY39,LEN5,29TNDOL2946NCZF,86154,01-04-2024,PO322,GRN290,1
INV9082,SUP23,BUY91,LEN16,08NWKZM9653JFZI,86534,14-10-2024,PO415,GRN450,0
